date_time,gps_latitude,gps_longitude,gps_speed,gps_altitude,gps_angle,compass_heading,depth_distance,winch_position,Temperature,Conductivity,pH,depth,Turbidity,Chlorophyll,DO,Phycocyanin,
08/26/21 12:41:22,45.1388283,29.7161467,3.74,-1.80,266.21,257.00,5658.00,0.00,26.07,13908.59,3.85,10.49,10.73,28.23,133.35,1.40,
08/26/21 12:41:23,45.1388267,29.7161250,3.42,-1.70,269.38,256.00,5649.00,0.00,26.07,13908.21,3.85,10.48,10.75,28.39,133.37,1.40,
08/26/21 12:41:24,45.1388250,29.7161017,3.69,-1.70,267.90,258.00,5649.00,0.00,26.07,13908.21,3.85,10.48,10.75,28.39,133.37,1.40,
08/26/21 12:41:25,45.1388233,29.7160767,3.77,-1.70,264.91,252.00,5661.00,0.00,26.07,13907.95,3.85,10.49,10.79,28.45,133.39,1.39,
08/26/21 12:41:26,45.1388200,29.7160500,3.83,-1.70,263.87,252.00,5653.00,0.00,26.07,13907.41,3.85,10.49,10.83,28.50,133.40,1.39,
08/26/21 12:41:27,45.1388183,29.7160250,3.64,-1.70,266.18,254.00,5662.00,0.00,26.07,13907.37,3.85,10.49,10.89,28.58,133.42,1.40,
08/26/21 12:41:28,45.1388183,29.7160017,3.58,-1.60,265.06,267.00,5659.00,0.00,26.07,13906.36,3.85,10.49,10.90,28.62,133.42,1.40,
08/26/21 12:41:29,45.1388150,29.7159767,3.77,-1.60,265.12,261.00,5638.00,0.00,26.07,13905.62,3.85,10.49,10.92,28.74,133.42,1.42,
08/26/21 12:41:30,45.1388117,29.7159500,4.13,-1.50,258.80,252.00,5643.00,0.00,26.07,13905.40,3.85,10.49,10.93,28.87,133.42,1.43,
08/26/21 12:41:31,45.1388100,29.7159250,3.53,-1.50,262.96,258.00,5643.00,0.00,26.07,13904.76,3.85,10.49,10.88,28.92,133.42,1.43,
08/26/21 12:41:32,45.1388083,29.7159033,3.46,-1.50,265.99,258.00,5657.00,0.00,26.07,13904.76,3.85,10.49,10.88,28.92,133.42,1.43,
08/26/21 12:41:33,45.1388050,29.7158783,3.80,-1.40,265.21,258.00,5644.00,0.00,26.07,13904.60,3.85,10.49,10.87,28.87,133.43,1.43,
08/26/21 12:41:34,45.1388033,29.7158533,3.62,-1.30,265.41,263.00,5658.00,0.00,26.07,13904.18,3.85,10.49,10.90,28.89,133.43,1.44,
08/26/21 12:41:35,45.1388017,29.7158283,3.63,-1.30,263.72,251.00,5682.00,0.00,26.07,13904.08,3.85,10.48,10.93,28.87,133.45,1.44,
08/26/21 12:41:36,45.1388000,29.7158033,4.10,-1.30,263.47,254.00,5666.00,0.00,26.07,13903.92,3.85,10.48,10.94,29.05,133.48,1.46,
08/26/21 12:41:37,45.1388000,29.7157800,3.71,-1.20,271.08,258.00,5669.00,0.00,26.07,13903.71,3.85,10.49,11.00,29.13,133.51,1.46,
08/26/21 12:41:38,45.1387983,29.7157517,4.11,-1.20,265.81,258.00,5659.00,0.00,26.07,13903.09,3.85,10.48,11.00,29.10,133.54,1.47,
08/26/21 12:41:39,45.1387950,29.7157267,3.87,-1.20,258.84,280.00,5653.00,0.00,26.07,13903.88,3.85,10.48,11.00,29.10,133.56,1.46,
08/26/21 12:41:40,45.1387933,29.7157000,3.87,-1.30,271.99,260.00,5660.00,0.00,26.07,13903.64,3.85,10.49,10.96,29.11,133.60,1.46,
08/26/21 12:41:41,45.1387933,29.7156767,3.71,-1.30,265.87,249.00,5666.00,0.00,26.07,13902.98,3.85,10.48,10.96,29.04,133.63,1.47,
08/26/21 12:41:42,45.1387917,29.7156533,3.46,-1.30,264.11,251.00,5683.00,0.00,26.07,13903.45,3.85,10.48,10.99,29.02,133.67,1.47,
08/26/21 12:41:43,45.1387867,29.7156267,3.94,-1.30,257.51,257.00,5684.00,0.00,26.07,13903.58,3.85,10.48,11.03,29.04,133.69,1.48,
08/26/21 12:41:44,45.1387867,29.7156033,3.52,-1.30,267.44,257.00,5702.00,0.00,26.07,13902.77,3.85,10.48,11.04,29.09,133.72,1.49,
08/26/21 12:41:45,45.1387833,29.7155667,3.75,-1.40,260.68,258.00,5687.00,0.00,26.08,13903.80,3.85,10.48,11.06,29.21,133.74,1.49,
08/26/21 12:41:46,45.1387817,29.7155550,3.40,-1.40,258.52,254.00,5668.00,0.00,26.08,13904.28,3.85,10.48,11.07,29.25,133.76,1.48,
08/26/21 12:41:47,45.1387783,29.7155317,3.62,-1.50,262.01,258.00,5667.00,0.00,26.08,13903.38,3.85,10.48,11.13,29.30,133.79,1.49,
08/26/21 12:41:48,45.1387750,29.7154950,3.77,-1.50,262.68,252.00,5671.00,0.00,26.08,13903.37,3.85,10.48,11.13,29.31,133.80,1.48,
08/26/21 12:41:49,45.1387733,29.7154817,4.12,-1.50,261.33,250.00,5671.00,0.00,26.08,13903.37,3.85,10.48,11.13,29.31,133.80,1.48,
08/26/21 12:41:50,45.1387667,29.7154550,4.27,-1.60,258.01,250.00,5661.00,0.00,26.08,13903.04,3.85,10.48,11.13,29.39,133.81,1.48,
08/26/21 12:41:51,45.1387633,29.7154300,3.87,-1.60,258.32,248.00,5674.00,0.00,26.08,13902.56,3.85,10.48,11.14,29.47,133.82,1.48,
08/26/21 12:41:52,45.1387600,29.7154033,3.88,-1.60,264.46,251.00,5667.00,0.00,26.08,13901.97,3.85,10.48,11.11,29.51,133.85,1.48,
08/26/21 12:41:53,45.1387550,29.7153667,3.71,-1.60,253.88,248.00,5653.00,0.00,26.08,13901.20,3.85,10.48,11.12,29.59,133.85,1.47,
08/26/21 12:41:54,45.1387483,29.7153433,3.71,-1.60,254.61,258.00,5646.00,0.00,26.08,13900.80,3.85,10.48,11.14,29.59,133.87,1.47,
08/26/21 12:41:55,45.1387450,29.7153217,3.76,-1.60,255.18,250.00,5654.00,0.00,26.08,13900.53,3.85,10.48,11.13,29.73,133.88,1.48,
08/26/21 12:41:56,45.1387400,29.7152983,3.65,-1.60,255.83,250.00,5644.00,0.00,26.08,13899.95,3.85,10.48,11.07,29.70,133.88,1.48,
08/26/21 12:41:57,45.1387383,29.7152867,3.69,-1.60,255.84,250.00,5656.00,0.00,26.08,13899.36,3.85,10.48,11.04,29.74,133.90,1.48,
08/26/21 12:41:58,45.1387317,29.7152500,3.94,-1.50,251.35,249.00,5656.00,0.00,26.08,13898.77,3.85,10.48,10.99,29.75,133.92,1.48,
08/26/21 12:41:59,45.1387267,29.7152267,3.74,-1.50,255.27,251.00,5670.00,0.00,26.08,13897.63,3.85,10.48,11.01,29.78,133.94,1.48,
08/26/21 12:42:00,45.1387233,29.7152050,3.49,-1.50,250.02,238.00,5681.00,0.00,26.08,13897.65,3.85,10.48,11.00,29.74,133.95,1.47,
08/26/21 12:42:01,45.1387183,29.7151833,3.50,-1.40,251.33,249.00,5670.00,0.00,26.08,13897.29,3.85,10.48,11.02,29.77,133.97,1.46,
08/26/21 12:42:02,45.1387117,29.7151600,3.60,-1.40,252.74,249.00,5672.00,0.00,26.08,13896.96,3.85,10.48,10.99,29.69,134.01,1.46,
08/26/21 12:42:03,45.1387067,29.7151383,3.59,-1.30,249.90,245.00,5675.00,0.00,26.08,13896.11,3.85,10.48,11.00,29.67,134.05,1.45,
08/26/21 12:42:04,45.1387000,29.7151150,3.84,-1.30,247.71,245.00,5664.00,0.00,26.08,13896.11,3.85,10.48,11.00,29.67,134.05,1.45,
08/26/21 12:42:05,45.1386950,29.7150917,4.10,-1.20,245.89,250.00,5655.00,0.00,26.09,13895.58,3.85,10.48,11.08,29.67,134.10,1.44,
08/26/21 12:42:06,45.1386883,29.7150683,4.12,-1.20,248.20,243.00,5659.00,0.00,26.09,13895.16,3.85,10.49,11.10,29.54,134.14,1.45,
08/26/21 12:42:07,45.1386833,29.7150433,3.55,-1.10,250.24,233.00,5671.00,0.00,26.09,13895.20,3.85,10.49,11.06,29.49,134.17,1.44,
08/26/21 12:42:08,45.1386767,29.7150200,3.84,-1.10,244.57,243.00,5655.00,0.00,26.09,13894.79,3.85,10.49,11.09,29.36,134.19,1.45,
08/26/21 12:42:09,45.1386683,29.7149967,3.81,-1.00,246.76,245.00,5658.00,0.00,26.09,13895.00,3.85,10.48,11.08,29.26,134.23,1.45,
08/26/21 12:42:10,45.1386617,29.7149750,3.95,-0.90,246.78,245.00,5678.00,0.00,26.09,13894.55,3.85,10.49,11.08,29.22,134.28,1.44,
08/26/21 12:42:11,45.1386550,29.7149517,3.79,-1.00,245.93,238.00,5675.00,0.00,26.09,13894.51,3.85,10.49,11.07,29.04,134.30,1.45,
08/26/21 12:42:12,45.1386483,29.7149300,3.76,-1.00,245.20,243.00,5663.00,0.00,26.10,13894.50,3.85,10.49,11.11,29.07,134.32,1.45,
08/26/21 12:42:13,45.1386417,29.7149083,3.67,-1.00,248.42,242.00,5674.00,0.00,26.10,13894.21,3.85,10.49,11.08,28.97,134.34,1.44,
08/26/21 12:42:14,45.1386350,29.7148867,3.70,-1.10,247.65,243.00,5687.00,0.00,26.10,13894.21,3.85,10.49,11.08,28.97,134.34,1.44,
08/26/21 12:42:15,45.1386267,29.7148650,3.86,-1.30,242.42,237.00,5673.00,0.00,26.10,13894.04,3.85,10.49,11.07,28.87,134.35,1.43,
08/26/21 12:42:16,45.1386183,29.7148450,3.69,-1.30,245.66,227.00,5681.00,0.00,26.10,13894.07,3.85,10.49,11.03,28.74,134.36,1.43,
08/26/21 12:42:17,45.1386083,29.7148117,3.72,-1.40,240.92,227.00,5689.00,0.00,26.10,13894.09,3.85,10.49,11.05,28.67,134.38,1.42,
08/26/21 12:42:18,45.1386033,29.7148000,3.94,-1.40,242.93,225.00,5695.00,0.00,26.10,13893.73,3.85,10.49,11.00,28.54,134.39,1.43,
08/26/21 12:42:19,45.1385967,29.7147783,3.80,-1.40,242.82,235.00,5713.00,0.00,26.10,13893.89,3.85,10.49,10.96,28.44,134.40,1.42,
08/26/21 12:42:20,45.1385883,29.7147550,3.63,-1.40,246.46,238.00,5737.00,0.00,26.10,13893.73,3.85,10.49,10.94,28.45,134.40,1.43,
08/26/21 12:42:21,45.1385817,29.7147333,3.61,-1.50,243.81,233.00,5736.00,0.00,26.10,13893.59,3.85,10.49,10.96,28.32,134.42,1.44,
08/26/21 12:42:22,45.1385700,29.7147017,3.76,-1.50,243.57,222.00,5754.00,0.00,26.11,13893.55,3.85,10.49,10.94,28.38,134.45,1.46,
08/26/21 12:42:23,45.1385667,29.7146900,3.63,-1.50,248.97,222.00,5755.00,0.00,26.11,13893.55,3.85,10.49,10.94,28.38,134.45,1.46,
08/26/21 12:42:24,45.1385567,29.7146567,3.69,-1.60,242.74,235.00,5722.00,0.00,26.11,13893.67,3.85,10.49,10.94,28.36,134.45,1.47,
08/26/21 12:42:25,45.1385533,29.7146450,3.62,-1.70,242.74,242.00,5708.00,0.00,26.11,13893.75,3.85,10.49,10.95,28.37,134.46,1.47,
08/26/21 12:42:26,45.1385433,29.7146083,3.96,-1.60,246.97,248.00,5720.00,0.00,26.11,13893.33,3.85,10.49,11.01,28.41,134.46,1.46,
08/26/21 12:42:27,45.1385367,29.7145833,3.90,-1.70,251.36,248.00,5717.00,0.00,26.11,13892.48,3.85,10.49,11.08,28.35,134.46,1.47,
08/26/21 12:42:28,45.1385350,29.7145700,3.97,-1.70,249.63,247.00,5708.00,0.00,26.11,13892.21,3.85,10.49,11.17,28.41,134.47,1.46,
08/26/21 12:42:29,45.1385250,29.7145300,3.91,-1.80,251.57,237.00,5703.00,0.00,26.11,13892.21,3.85,10.49,11.17,28.41,134.47,1.46,
08/26/21 12:42:30,45.1385200,29.7145067,3.98,-1.80,250.29,237.00,5706.00,0.00,26.11,13891.94,3.85,10.49,11.26,28.49,134.46,1.46,
08/26/21 12:42:31,45.1385150,29.7144817,3.86,-1.90,251.57,250.00,5702.00,0.00,26.11,13891.58,3.85,10.49,11.29,28.62,134.45,1.46,
08/26/21 12:42:32,45.1385083,29.7144567,3.84,-2.00,251.80,249.00,5702.00,0.00,26.11,13891.14,3.85,10.49,11.29,28.80,134.43,1.46,
08/26/21 12:42:33,45.1385033,29.7144333,3.65,-2.10,247.63,243.00,5699.00,0.00,26.11,13891.12,3.85,10.49,11.30,28.84,134.42,1.45,
08/26/21 12:42:34,45.1384967,29.7144100,3.98,-2.10,251.67,249.00,5684.00,0.00,26.11,13890.20,3.85,10.49,11.43,28.95,134.38,1.46,
08/26/21 12:42:35,45.1384933,29.7143983,3.96,-2.10,255.19,250.00,5681.00,0.00,26.11,13890.20,3.85,10.49,11.43,28.95,134.38,1.46,
08/26/21 12:42:36,45.1384850,29.7143617,4.02,-2.10,251.75,250.00,5691.00,0.00,26.11,13889.00,3.85,10.49,11.44,29.10,134.36,1.47,
08/26/21 12:42:37,45.1384783,29.7143367,4.28,-2.10,247.54,237.00,5688.00,0.00,26.11,13888.82,3.85,10.49,11.50,29.27,134.34,1.46,
08/26/21 12:42:38,45.1384750,29.7143117,4.34,-2.20,259.80,250.00,5711.00,0.00,26.11,13889.37,3.85,10.49,11.51,29.33,134.32,1.46,
08/26/21 12:42:39,45.1384700,29.7142817,4.50,-2.20,257.70,242.00,5718.00,0.00,26.11,13888.62,3.85,10.48,11.56,29.50,134.30,1.45,
08/26/21 12:42:40,45.1384667,29.7142550,4.51,-2.20,259.48,236.00,5733.00,0.00,26.11,13889.45,3.85,10.48,11.68,29.64,134.28,1.43,
08/26/21 12:42:41,45.1384600,29.7142267,4.87,-2.00,252.92,250.00,5730.00,0.00,26.11,13889.83,3.85,10.48,11.74,29.55,134.25,1.43,
08/26/21 12:42:42,45.1384550,29.7142000,4.17,-2.00,259.14,250.00,5725.00,0.00,26.11,13889.83,3.85,10.48,11.74,29.55,134.25,1.43,
08/26/21 12:42:43,45.1384517,29.7141750,3.78,-1.90,253.83,252.00,5743.00,0.00,26.11,13889.59,3.85,10.48,11.79,29.42,134.23,1.42,
08/26/21 12:42:44,45.1384500,29.7141500,3.95,-1.90,265.59,256.00,5723.00,0.00,26.11,13889.14,3.85,10.48,11.81,29.48,134.21,1.42,
08/26/21 12:42:45,45.1384483,29.7141217,4.00,-1.70,266.84,249.00,5732.00,0.00,26.11,13889.14,3.85,10.48,11.81,29.48,134.21,1.42,
08/26/21 12:42:46,45.1384467,29.7140950,4.05,-1.40,267.46,260.00,5734.00,0.00,26.11,13889.61,3.85,10.48,11.87,29.46,134.19,1.42,
08/26/21 12:42:47,45.1384433,29.7140667,4.46,-1.30,255.51,258.00,5723.00,0.00,26.11,13889.08,3.85,10.48,11.94,29.31,134.16,1.44,
08/26/21 12:42:48,45.1384400,29.7140383,4.36,-1.20,260.23,258.00,5689.00,0.00,26.11,13889.08,3.85,10.48,11.94,29.31,134.16,1.44,
08/26/21 12:42:50,45.1384383,29.7140117,4.38,-0.90,268.40,256.00,5697.00,0.00,26.11,13889.62,3.85,10.48,11.97,29.42,134.13,1.44,
08/26/21 12:42:51,45.1384367,29.7139833,4.15,-0.70,267.08,260.00,5723.00,0.00,26.11,13889.83,3.85,10.48,11.96,29.44,134.09,1.45,
08/26/21 12:42:52,45.1384350,29.7139533,4.63,-0.70,262.78,261.00,5696.00,0.00,26.11,13889.78,3.85,10.48,11.94,29.62,134.01,1.44,
08/26/21 12:42:53,45.1384317,29.7139233,4.64,-0.30,264.43,258.00,5672.00,0.00,26.12,13889.69,3.85,10.48,12.00,29.81,133.96,1.45,
08/26/21 12:42:54,45.1384317,29.7139000,3.70,-0.30,267.26,254.00,5696.00,0.00,26.12,13888.93,3.85,10.48,12.02,30.25,133.77,1.43,
08/26/21 12:42:55,45.1384317,29.7138767,3.89,0.00,272.35,266.00,5703.00,0.00,26.12,13889.14,3.85,10.48,12.05,30.39,133.60,1.45,
08/26/21 12:42:56,45.1384317,29.7138517,3.95,0.30,271.36,266.00,5698.00,0.00,26.12,13889.14,3.85,10.48,12.05,30.39,133.60,1.45,
08/26/21 12:42:57,45.1384317,29.7138117,4.30,0.60,264.74,263.00,5738.00,0.00,26.12,13888.69,3.85,10.48,11.97,30.56,133.48,1.46,
08/26/21 12:42:58,45.1384317,29.7137817,4.42,0.70,275.65,263.00,5795.00,0.00,26.12,13888.69,3.85,10.48,11.97,30.56,133.48,1.46,
08/26/21 12:42:59,45.1384350,29.7137517,4.33,0.80,276.89,261.00,5841.00,0.00,26.12,13889.24,3.85,10.48,11.96,30.93,133.25,1.46,
08/26/21 12:43:00,45.1384350,29.7137383,4.28,1.00,274.20,258.00,5810.00,0.00,26.12,13889.58,3.85,10.47,12.00,31.12,133.00,1.47,
08/26/21 12:43:01,45.1384383,29.7136950,4.31,1.20,272.05,250.00,5801.00,0.00,26.12,13889.82,3.85,10.47,12.00,31.22,132.87,1.48,
08/26/21 12:43:02,45.1384383,29.7136833,3.71,1.30,272.18,250.00,5780.00,0.00,26.12,13889.47,3.85,10.47,12.01,31.32,132.77,1.47,
08/26/21 12:43:03,45.1384417,29.7136533,4.42,1.50,276.60,264.00,5764.00,0.00,26.12,13889.45,3.85,10.47,12.00,31.34,132.67,1.47,
08/26/21 12:43:04,45.1384433,29.7136067,4.68,1.90,269.39,260.00,5707.00,0.00,26.12,13889.06,3.85,10.47,12.06,31.50,132.60,1.48,
08/26/21 12:43:05,45.1384433,29.7135900,4.55,2.00,271.06,270.00,5723.00,0.00,26.12,13889.06,3.85,10.47,12.06,31.50,132.60,1.48,
08/26/21 12:43:06,45.1384467,29.7135483,4.43,1.80,275.96,249.00,5725.00,0.00,26.12,13888.98,3.85,10.47,12.11,31.67,132.54,1.48,
08/26/21 12:43:07,45.1384500,29.7135217,4.07,2.00,273.90,254.00,5710.00,0.00,26.12,13888.66,3.85,10.47,12.21,31.90,132.49,1.48,
08/26/21 12:43:08,45.1384483,29.7134950,3.75,2.10,270.24,263.00,5710.00,0.00,26.12,13888.68,3.85,10.47,12.21,32.07,132.42,1.49,
08/26/21 12:43:09,45.1384483,29.7134817,4.01,2.20,268.62,263.00,5722.00,0.00,26.12,13887.98,3.85,10.47,12.23,32.16,132.35,1.48,
08/26/21 12:43:10,45.1384450,29.7134400,4.10,2.20,268.89,250.00,5709.00,0.00,26.12,13888.24,3.85,10.47,12.22,32.43,132.26,1.48,
08/26/21 12:43:11,45.1384433,29.7134100,4.20,2.40,268.16,270.00,5702.00,0.00,26.12,13888.23,3.85,10.47,12.28,32.80,132.09,1.49,
08/26/21 12:43:12,45.1384417,29.7133833,4.13,2.50,270.80,277.00,5701.00,0.00,26.12,13887.58,3.85,10.47,12.32,32.89,132.01,1.50,
08/26/21 12:43:13,45.1384400,29.7133550,4.29,2.60,269.19,250.00,5683.00,0.00,26.12,13887.87,3.85,10.47,12.30,32.90,131.92,1.49,
08/26/21 12:43:14,45.1384367,29.7133267,4.48,2.70,263.02,257.00,5666.00,0.00,26.12,13887.54,3.85,10.47,12.27,33.06,131.85,1.50,
08/26/21 12:43:15,45.1384367,29.7133133,4.30,2.70,273.12,257.00,5672.00,0.00,26.12,13888.23,3.85,10.47,12.28,33.00,131.78,1.50,
08/26/21 12:43:16,45.1384350,29.7132700,4.39,2.70,261.85,258.00,5672.00,0.00,26.12,13888.37,3.85,10.47,12.25,32.94,131.72,1.51,
08/26/21 12:43:17,45.1384317,29.7132417,4.56,2.70,268.43,238.00,5668.00,0.00,26.13,13888.51,3.85,10.47,12.20,32.86,131.66,1.51,
08/26/21 12:43:18,45.1384300,29.7132117,4.60,2.70,263.98,257.00,5685.00,0.00,26.13,13888.71,3.85,10.47,12.22,32.87,131.62,1.52,
08/26/21 12:43:19,45.1384283,29.7131817,4.61,2.90,267.74,256.00,5688.00,0.00,26.13,13888.62,3.85,10.47,12.20,32.79,131.61,1.52,
08/26/21 12:43:20,45.1384267,29.7131517,4.53,2.70,266.36,260.00,5715.00,0.00,26.13,13888.40,3.85,10.47,12.21,32.76,131.63,1.51,
08/26/21 12:43:21,45.1384267,29.7131267,4.32,2.50,269.07,267.00,5724.00,0.00,26.13,13887.89,3.85,10.47,12.20,32.72,131.69,1.52,
08/26/21 12:43:22,45.1384267,29.7130983,4.15,2.30,268.92,267.00,5754.00,0.00,26.13,13887.89,3.85,10.47,12.20,32.72,131.69,1.52,
08/26/21 12:43:23,45.1384267,29.7130750,3.83,2.20,273.15,261.00,5750.00,0.00,26.13,13888.17,3.85,10.47,12.23,32.72,131.77,1.53,
08/26/21 12:43:24,45.1384283,29.7130483,4.21,2.40,270.84,266.00,5768.00,0.00,26.13,13887.60,3.85,10.47,12.27,32.67,131.88,1.52,
08/26/21 12:43:25,45.1384317,29.7130217,4.14,2.40,278.42,263.00,5757.00,0.00,26.13,13887.50,3.85,10.47,12.27,32.61,132.13,1.52,
08/26/21 12:43:26,45.1384350,29.7129967,4.05,2.50,278.93,264.00,5772.00,0.00,26.13,13887.10,3.85,10.47,12.28,32.69,132.24,1.52,
08/26/21 12:43:27,45.1384367,29.7129700,3.98,2.40,274.49,267.00,5759.00,0.00,26.13,13886.08,3.85,10.47,12.26,32.70,132.40,1.53,
08/26/21 12:43:28,45.1384367,29.7129417,4.42,2.40,272.01,267.00,5716.00,0.00,26.13,13885.68,3.85,10.47,12.29,32.85,132.54,1.53,
08/26/21 12:43:29,45.1384400,29.7129150,4.25,2.30,275.91,257.00,5718.00,0.00,26.13,13885.22,3.85,10.47,12.30,32.87,132.70,1.53,
08/26/21 12:43:30,45.1384433,29.7128900,4.10,2.00,278.73,269.00,5724.00,0.00,26.13,13885.18,3.85,10.47,12.28,33.13,132.83,1.53,
08/26/21 12:43:31,45.1384467,29.7128650,4.12,2.10,279.61,267.00,5729.00,0.00,26.13,13884.73,3.85,10.47,12.32,33.25,132.97,1.54,
08/26/21 12:43:32,45.1384500,29.7128383,4.27,1.80,277.13,273.00,5716.00,0.00,26.13,13884.92,3.85,10.47,12.33,33.43,133.06,1.55,
08/26/21 12:43:33,45.1384533,29.7128117,4.00,1.90,276.60,256.00,5728.00,0.00,26.13,13885.12,3.85,10.47,12.30,33.48,133.14,1.54,
08/26/21 12:43:34,45.1384550,29.7127850,4.20,2.10,277.06,264.00,5730.00,0.00,26.13,13887.94,3.85,10.47,12.28,33.72,133.18,1.53,
08/26/21 12:43:35,45.1384583,29.7127583,3.92,2.10,280.93,264.00,5750.00,0.00,26.13,13887.94,3.85,10.47,12.28,33.72,133.18,1.53,
08/26/21 12:43:36,45.1384600,29.7127167,4.27,2.00,274.84,267.00,5745.00,0.00,26.13,13895.79,3.85,10.47,12.22,34.25,133.18,1.53,
08/26/21 12:43:37,45.1384617,29.7126900,4.07,1.90,281.49,263.00,5720.00,0.00,26.13,13900.18,3.85,10.47,12.20,34.42,133.16,1.53,
08/26/21 12:43:38,45.1384633,29.7126783,3.89,1.80,280.65,267.00,5737.00,0.00,26.14,13902.80,3.85,10.47,12.16,34.56,133.11,1.54,
08/26/21 12:43:39,45.1384667,29.7126400,3.91,1.60,279.86,280.00,5738.00,0.00,26.14,13907.00,3.85,10.47,12.18,34.60,133.05,1.53,
08/26/21 12:43:40,45.1384700,29.7126133,4.18,1.50,280.45,270.00,5698.00,0.00,26.14,13910.38,3.85,10.47,12.16,34.68,132.97,1.53,
08/26/21 12:43:41,45.1384700,29.7126000,4.06,1.40,274.12,270.00,5671.00,0.00,26.14,13910.38,3.85,10.47,12.16,34.68,132.97,1.53,
08/26/21 12:43:42,45.1384733,29.7125583,4.10,1.30,276.72,254.00,5677.00,0.00,26.14,13917.09,3.85,10.47,12.22,34.59,132.76,1.52,
08/26/21 12:43:43,45.1384783,29.7125283,4.50,1.30,282.50,267.00,5676.00,0.00,26.14,13920.82,3.85,10.47,12.22,34.72,132.66,1.53,
08/26/21 12:43:44,45.1384800,29.7125017,4.30,1.20,276.57,267.00,5666.00,0.00,26.14,13924.75,3.85,10.47,12.25,34.73,132.56,1.52,
08/26/21 12:43:45,45.1384817,29.7124733,4.49,1.00,274.46,267.00,5655.00,0.00,26.14,13927.85,3.85,10.47,12.27,34.75,132.48,1.53,
08/26/21 12:43:46,45.1384850,29.7124433,4.37,1.00,277.70,266.00,5666.00,0.00,26.14,13931.53,3.85,10.47,12.31,34.59,132.39,1.53,
08/26/21 12:43:47,45.1384867,29.7124300,4.29,1.00,278.20,256.00,5690.00,0.00,26.14,13931.24,3.85,10.47,12.37,34.63,132.26,1.52,
08/26/21 12:43:48,45.1384917,29.7123867,4.12,0.80,278.11,256.00,5696.00,0.00,26.14,13931.24,3.85,10.47,12.37,34.63,132.26,1.52,
08/26/21 12:43:50,45.1384933,29.7123567,4.29,0.80,277.40,252.00,5667.00,0.00,26.14,13931.28,3.85,10.47,12.36,34.58,132.21,1.52,
08/26/21 12:43:51,45.1384933,29.7123283,4.28,1.00,269.78,270.00,5681.00,0.00,26.14,13930.67,3.85,10.47,12.39,34.57,132.17,1.52,
08/26/21 12:43:52,45.1384983,29.7123000,3.95,1.10,285.53,264.00,5708.00,0.00,26.14,13930.48,3.85,10.47,12.38,34.57,132.15,1.51,
08/26/21 12:43:53,45.1385000,29.7122700,4.57,1.20,270.80,258.00,5690.00,0.00,26.14,13930.97,3.85,10.47,12.42,34.81,132.16,1.53,
08/26/21 12:43:54,45.1385017,29.7122400,4.23,1.40,276.31,271.00,5684.00,0.00,26.14,13930.46,3.85,10.47,12.49,34.67,132.22,1.53,
08/26/21 12:43:55,45.1385050,29.7122117,4.35,1.60,278.38,263.00,5685.00,0.00,26.14,13930.01,3.85,10.47,12.52,34.72,132.27,1.54,
08/26/21 12:43:56,45.1385067,29.7121800,4.60,1.80,272.86,263.00,5694.00,0.00,26.14,13930.01,3.85,10.47,12.52,34.72,132.27,1.54,
08/26/21 12:43:57,45.1385100,29.7121517,4.07,1.90,275.92,264.00,5694.00,0.00,26.14,13930.08,3.85,10.47,12.52,34.72,132.33,1.53,
08/26/21 12:43:58,45.1385117,29.7121233,4.20,2.00,274.61,266.00,5685.00,0.00,26.14,13929.58,3.85,10.47,12.52,34.65,132.39,1.54,
08/26/21 12:43:59,45.1385133,29.7120917,4.55,2.10,272.95,270.00,5673.00,0.00,26.14,13929.67,3.85,10.47,12.57,34.47,132.46,1.56,
08/26/21 12:44:00,45.1385150,29.7120633,4.06,2.30,276.11,273.00,5668.00,0.00,26.14,13929.11,3.85,10.47,12.58,34.55,132.53,1.57,
08/26/21 12:44:01,45.1385167,29.7120383,4.37,2.20,273.77,261.00,5666.00,0.00,26.14,13928.02,3.85,10.47,12.69,34.55,132.76,1.57,
08/26/21 12:44:02,45.1385167,29.7120117,4.38,2.00,273.80,261.00,5672.00,0.00,26.14,13927.88,3.85,10.47,12.77,34.56,132.89,1.56,
08/26/21 12:44:03,45.1385200,29.7119850,4.25,2.00,278.75,264.00,5662.00,0.00,26.14,13927.88,3.85,10.47,12.77,34.56,132.89,1.56,
08/26/21 12:44:04,45.1385250,29.7119467,4.13,2.20,277.69,266.00,5678.00,0.00,26.14,13927.70,3.85,10.47,12.79,34.37,133.01,1.56,
08/26/21 12:44:05,45.1385267,29.7119317,4.08,2.30,275.24,266.00,5675.00,0.00,26.14,13927.38,3.85,10.47,12.83,34.29,133.17,1.55,
08/26/21 12:44:06,45.1385283,29.7118867,4.47,2.60,273.06,286.00,5696.00,0.00,26.14,13927.20,3.85,10.47,12.86,34.41,133.29,1.56,
08/26/21 12:44:07,45.1385283,29.7118733,4.16,2.60,269.95,264.00,5691.00,0.00,26.14,13927.34,3.85,10.47,12.91,34.31,133.41,1.56,
08/26/21 12:44:08,45.1385317,29.7118433,4.59,2.50,281.00,264.00,5702.00,0.00,26.14,13926.70,3.85,10.47,12.95,34.11,133.51,1.57,
08/26/21 12:44:09,45.1385350,29.7118133,4.42,2.60,274.32,269.00,5695.00,0.00,26.14,13927.05,3.85,10.47,12.98,34.15,133.63,1.58,
